,Unnamed: 0,row_i,thing, preferredLabel, index,cw_number,cw1_dateModified,cw1_category,cw2_dateModified,cw2_category,cw3_dateModified,cw3_category,cw4_dateModified,cw4_category,cw5_dateModified,cw5_category,cw6_dateModified,cw6_category,cw7_dateModified,cw7_category,cw8_dateModified,cw8_category,cw9_dateModified,cw9_category,cw10_dateModified,cw10_category,cw11_dateModified,cw11_category,cw12_dateModified,cw12_category,cw13_dateModified,cw13_category,cw14_dateModified,cw14_category,cw15_dateModified,cw15_category,cw16_dateModified,cw16_category,cw17_dateModified,cw17_category,cw18_dateModified,cw18_category,cw19_dateModified,cw19_category,cw20_dateModified,cw20_category
10,10,10,9ce8f75f-4dc0-0f46-8e1b-742513527baf, Aston Villa, http://www.bbc.co.uk/sport/football/teams/aston-villa,20,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
11,11,11,18d7cd44-bde2-4b14-97a4-c32f4f17e1c1, Italy, http://www.bbc.co.uk/sport/football/teams/italy,20,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,16/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
12,12,12,bb2d8784-45cb-4358-b506-7832b01831fd, Cricket, http://www.bbc.co.uk/sport/cricket,20,13/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News
13,13,13,21c0c550-b087-4094-98ab-d4eb3a0c5b9c, 1. FC Nuremberg, http://www.bbc.co.uk/sport/football/teams/nuremberg,5,03/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/09/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,14,92bae4bd-bdfd-4904-bf36-0276061b46e8, Hellas Verona, http://www.bbc.co.uk/sport/football/teams/hellas-verona,12,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/05/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/12/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/09/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/07/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/07/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,,,,,,,
15,15,15,ff55aea0-83d7-834c-afc0-d21045f561e9, Leicester City, http://www.bbc.co.uk/sport/football/teams/leicester-city,20,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News
16,16,16,f9bcd500-e383-408f-9177-6d8468d6ae35, Worcester Warriors, http://www.bbc.co.uk/sport/rugby-union/teams/worcester,20,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/Feature,14/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,16/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
17,17,17,60b173a1-3dcc-40b9-8129-e9f900ab777f, Boreham Wood, http://www.bbc.co.uk/sport/football/teams/boreham-wood,20,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
18,18,18,d65c5dce-f5e4-4340-931b-16ca1848d092, Sailing, http://www.bbc.co.uk/sport/sailing,20,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,12/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,13/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,11/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,24/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
19,19,19,de96e227-7e77-974f-aab2-2e37598c5cc2, Aberdeen, http://www.bbc.co.uk/sport/football/teams/aberdeen,20,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
20,20,20,e68504a3-fa4d-45c0-93d4-6e6c7e25f9a5, Borussia M神nchengladbach, http://www.bbc.co.uk/sport/football/teams/borussia-moenchengladbach,20,27/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/08/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/05/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/05/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/11/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/09/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/07/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/06/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
21,21,21,b0ae3c2b-1ef0-46b2-be01-128b8a4aaa26, ICC World Cup Qualifier Warm-up, http://www.bbc.co.uk/sport/cricket/world-cup,2,18/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,22,48f9379b-2db4-494e-9790-8ef11649cfa8, Palermo, http://www.bbc.co.uk/sport/football/teams/palermo,5,01/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/04/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/04/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/02/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/02/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,23,10726d19-2831-7e46-b1a6-e229862729f7, Morecambe, http://www.bbc.co.uk/sport/football/teams/morecambe,20,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
24,24,24,c89459f0-13ad-4cec-8bb4-7f4264683228, FC Schalke 04, http://www.bbc.co.uk/sport/football/teams/fc-schalke,20,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,22/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
25,25,25,e6e040e5-c2a2-4a2c-a132-dcc55147d8b5, Golf, http://www.bbc.co.uk/sport/golf,20,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
26,26,26,3d5e63ec-1f4f-c24c-86ad-fd5d54e014f6, Handball, http://www.bbc.co.uk/sport/handball,20,10/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,29/10/18,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,12/10/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/10/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/06/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/06/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/06/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,19/01/18,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,18/01/18,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,17/01/18,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,25/10/17,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,30/08/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/06/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/12/16,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,07/12/16,http://www.bbc.co.uk/ontologies/applicationlogic-news/News
27,27,27,c41395c3-d459-a14c-a4dd-11f9d95121fe, Dagenham & Redbridge, http://www.bbc.co.uk/sport/football/teams/dagenham-and-redbridge,20,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
28,28,28,f7f03b3a-9902-8c4f-aa19-4eb4fb121dba, Bristol Rovers, http://www.bbc.co.uk/sport/football/teams/bristol-rovers,20,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
29,29,29,0350ec6a-76af-4d2b-80f5-396998ce775b, Brazilian S姓rie A, http://www.bbc.co.uk/sport/football/brazilian-league,10,24/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/Feature,29/08/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/07/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/12/17,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,08/08/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,,,,,,,,,,,
